city,name,type,capacity,latitude,longitude,website,addr_street,addr_city,operator,phone,opening_hours,osm_id,source,region,country
Berlin,Deutsches Theater,theatre,,,,,Schumannstraße,Berlin,,,,345806623,OpenStreetMap,EMEA,Germany
Berlin,Lido,nightclub,,,,,Cuvrystraße,Berlin,,,,360111407,OpenStreetMap,EMEA,Germany
Berlin,Humboldthain Club,nightclub,,,,https://www.humboldthain.com/,Hochstraße,Berlin,,,"Tu 18:00-04:00, Th 19:00-04:00, Sa-Su 23:00-09:00",373095675,OpenStreetMap,EMEA,Germany
Berlin,Narva Lounge,nightclub,,,,,,,,,,383210462,OpenStreetMap,EMEA,Germany
Berlin,Wild at Heart,nightclub,,,,http://wildatheartberlin.de,,,,,"""When they host a concert, doors opens at 20h. Otherwise they are closed""",410135945,OpenStreetMap,EMEA,Germany
Berlin,TIK: Theater im Kino,theatre,,,,,Rigaer Straße,Berlin,,,,428511003,OpenStreetMap,EMEA,Germany
Berlin,Clärchens Ballhaus,nightclub,,,,https://www.claerchensball.haus/,Auguststraße,Berlin,,,Tu-Fr 17:00-23:00; Sa-Su 14:00-23:00,429735547,OpenStreetMap,EMEA,Germany
Berlin,Butze (Kultur Klub Schulzendorf),nightclub,,,,https://www.kultur-klub-online.de/,August-Bebel-Straße,Schulzendorf,,,,438437327,OpenStreetMap,EMEA,Germany
Berlin,AWA Saal,events_venue,,,,http://www.awa-saal.de/,Wiebestraße,Berlin,,,,442884581,OpenStreetMap,EMEA,Germany
Berlin,Vineta Theater,theatre,,,,,,,,,,454167248,OpenStreetMap,EMEA,Germany
Berlin,Kleines Theater,theatre,,,,https://www.kleines-theater.de/,Südwestkorso,Berlin,Kleines Theater am Südwestkorso GmbH,+49 30 8212021,,474378383,OpenStreetMap,EMEA,Germany
Berlin,Neuköllner Oper,theatre,,,,https://www.neukoellneroper.de/,Karl-Marx-Straße,Berlin,Neuköllner Oper e.V.,,,474801032,OpenStreetMap,EMEA,Germany
Berlin,Postbahnhof,nightclub,,,,,Straße der Pariser Kommune,Berlin,,,,475153994,OpenStreetMap,EMEA,Germany
Berlin,Theater Rambazamba,theatre,,,,,,,,,,476027573,OpenStreetMap,EMEA,Germany
Berlin,Arena Halle,events_venue,,,,,Eichenstraße,Berlin,,,,485353651,OpenStreetMap,EMEA,Germany
Berlin,Glashaus,nightclub,,,,,,,,,,485354535,OpenStreetMap,EMEA,Germany
Berlin,Zur Wilden Renate,nightclub,,,,,Alt-Stralau,Berlin,Zur Wilden Renate oHG,,,485640732,OpenStreetMap,EMEA,Germany
Berlin,RAW 99,nightclub,,,,,Revaler Straße,Berlin,,,,492849637,OpenStreetMap,EMEA,Germany
Berlin,Villa Müzikhol,events_venue,,,,https://villa-muzikhol.de/,Kiehlufer,,,+49 30 68 71 290,,499983955,OpenStreetMap,EMEA,Germany
Berlin,Volksbühne im Prater,theatre,,,,http://www.volksbuehne-berlin.de/,Kastanienallee,Berlin,,,,510154873,OpenStreetMap,EMEA,Germany
Berlin,Auditorium Friedrichstraße,events_venue,,,,,Friedrichstraße,Berlin,,,,535091875,OpenStreetMap,EMEA,Germany
Berlin,Theater im Palais,theatre,,,,https://www.theater-im-palais.de/,Am Festungsgraben,Berlin,Theaterverein Am Festungsgraben e.V.,,,545733901,OpenStreetMap,EMEA,Germany
Berlin,Lighthouse,events_venue,,,,https://www.white-spreelounge.de/lighthouse/,Wilhelminenhofstraße,Berlin,White Spreelounge,,,549928912,OpenStreetMap,EMEA,Germany
Berlin,SpreeLacArt Kulturwerk Schöneweide,theatre,,,,http://www.spreelacart.de,,,,,,549931287,OpenStreetMap,EMEA,Germany
Berlin,Vagantenbühne,theatre,,,,https://www.vaganten.de/,Kantstraße,Berlin,Vagantenbühne Berlin gemeinnütziges Theater GmbH,+49 30 3131207,,572221430,OpenStreetMap,EMEA,Germany
Berlin,co.up event space,events_venue,,,,http://co-up.de/,Adalbertstraße,Berlin,,,,608405595,OpenStreetMap,EMEA,Germany
Berlin,Theater Mirakulum,theatre,,,,,Brunnenstraße,Berlin,,,,613229739,OpenStreetMap,EMEA,Germany
Berlin,Chamäleon,theatre,,,,,Rosenthaler Straße,Berlin,CHAMÄLEON Theater GmbH,,,615148215,OpenStreetMap,EMEA,Germany
Berlin,Renaissance-Theater Berlin,theatre,,,,https://www.renaissance-theater.de/,Knesebeckstraße,Berlin,Neue Theater-Betriebs GmbH,+49 30 3159730,,619119805,OpenStreetMap,EMEA,Germany
Berlin,Berndhain,nightclub,,,,https://berndhain.com/,Simon-Dach-Straße,Berlin,,+49 170 5447356,"Tu-Sa 18:00+, Su 14:00+",621429565,OpenStreetMap,EMEA,Germany
Berlin,Calabash,nightclub,,,,,Veteranenstraße,Berlin,,,,652884290,OpenStreetMap,EMEA,Germany
Berlin,Sage,nightclub,,,,https://www.sage-club.de/,Köpenicker Straße,Berlin,,,,667842214,OpenStreetMap,EMEA,Germany
Berlin,NBI Club,nightclub,,,,,Zionskirchstraße,Berlin,,,Mo-Su 20:00+,670069373,OpenStreetMap,EMEA,Germany
Berlin,Theater Coupé,theatre,80.0,,,,Hohenzollerndamm,Berlin,Künstlerkolonie Berin e.V.,,,695831689,OpenStreetMap,EMEA,Germany
Berlin,Kit Kat Club,nightclub,,,,,Köpenicker Straße,Berlin,,,,729294555,OpenStreetMap,EMEA,Germany
Berlin,BKA-Theater,theatre,,,,https://www.bka-theater.de/,Mehringdamm,Berlin,Die Theaterexperten gGmbH,,,735151601,OpenStreetMap,EMEA,Germany
Berlin,1820,nightclub,,,,https://www.belushis.com/bars/berlin,Rosa-Luxemburg-Straße,Berlin,,+493081453960,Mo-Su 19:00-00:00,736787851,OpenStreetMap,EMEA,Germany
Berlin,Insomnia,nightclub,,,,https://www.insomnia-berlin.de/,Alt-Tempelhof,Berlin,Insomnia GbR,+49 30 51654143,"Tu 19:00-02:00, We 20:00-02:00, Th 14:00-24:00; Fr-Sa 22:00+, Su 19:00-02:00",739305494,OpenStreetMap,EMEA,Germany
Berlin,Abgedreht Klub,nightclub,,,,,Karl-Marx-Allee,Berlin,,,,821646254,OpenStreetMap,EMEA,Germany
Berlin,Ballhaus Naunynstraße,theatre,,,,,Naunynstraße,Berlin,,,,873444364,OpenStreetMap,EMEA,Germany
Berlin,Hoftheater Kreuzberg,theatre,,,,,,Berlin,,,,873444370,OpenStreetMap,EMEA,Germany
Berlin,AHA-Berlin,theatre,,,,,Monumentenstraße,Berlin,AHA-Berlin e.V.,,,894765631,OpenStreetMap,EMEA,Germany
Berlin,Maxim Gorki Theater - Studio,theatre,,,,,,,,,,895507273,OpenStreetMap,EMEA,Germany
Berlin,Acker Stadt Palast - Freie Bühne Mitte .eV,theatre,,,,https://ackerstadtpalast.de/,Ackerstraße,,,+49304410009,,895509940,OpenStreetMap,EMEA,Germany
Berlin,K133 Night Lounge,nightclub,,,,,Kurfürstendamm,Berlin,,,,898983650,OpenStreetMap,EMEA,Germany
Berlin,Zimmer 16,theatre,,,,https://zimmer16.com/,,,,,,899133792,OpenStreetMap,EMEA,Germany
Berlin,Heimathafen Neukölln,theatre,,,,https://heimathafen-neukoelln.de/,Karl-Marx-Straße,Berlin,,+49 30 56821333,,910361469,OpenStreetMap,EMEA,Germany
Berlin,Ballhaus Berlin,nightclub,,,,https://www.ballhaus-berlin.de/,Chausseestraße,Berlin,Ballhaus Berlin GmbH,+49 30 2827575,"Mo-Sa 15:00-04:00, Su 15:00-01:00",910429971,OpenStreetMap,EMEA,Germany
Berlin,Die Stachelschweine,theatre,,,,,Tauentzienstraße,Berlin,Berliner Literarisches Kabarett GmbH,,,910725856,OpenStreetMap,EMEA,Germany
Berlin,Club R8,nightclub,,,,http://www.clubr8.com/,Rosmarinstraße,Berlin,,,,918183904,OpenStreetMap,EMEA,Germany
Berlin,Pan Am Lounge Berlin,events_venue,200.0,,,,Budapester Straße,Berlin,Westblick GmbH,,,925059580,OpenStreetMap,EMEA,Germany
Berlin,Theatersaal des Kulturhauses Spandau,theatre,,,,,,,,,,945390395,OpenStreetMap,EMEA,Germany
Berlin,BrotfabrikBühne,theatre,,,,,,Berlin,,,,945402693,OpenStreetMap,EMEA,Germany
Berlin,Theater Lichterfelde,theatre,,,,http://www.theater-lichterfelde.de/,Drakestraße,Berlin,Hans-Hermann Keune,,,946790935,OpenStreetMap,EMEA,Germany
Berlin,Havanna,nightclub,,,,,Hauptstraße,Berlin,,,We 20:00+; Fr-Sa 22:00+,959625062,OpenStreetMap,EMEA,Germany
Berlin,Huxleys Neue Welt,nightclub,,,,,Hasenheide,Berlin,,,"""Je nach Veranstaltung""",975700421,OpenStreetMap,EMEA,Germany
Berlin,Mehringhof Theater,theatre,,,,https://www.mehringhoftheater.de/,Gneisenaustraße,Berlin,Andreas Wahl,+49306915099,,977686791,OpenStreetMap,EMEA,Germany
Berlin,Ritter Butzke,nightclub,,,,,Ritterstraße,Berlin,Ritter Butzke Production GmbH,,"""siehe Website""",979969868,OpenStreetMap,EMEA,Germany
Berlin,Silverwings,nightclub,,,,https://silverwings.de/,,,,,"""Programm auf Facebook""",988192687,OpenStreetMap,EMEA,Germany
Berlin,Theater im Nikolaiviertel,theatre,,,,http://www.theater-im-nikolaiviertel.de/,,,,,,1096182603,OpenStreetMap,EMEA,Germany
Berlin,AM to PM,nightclub,,,,,Am Zwirngraben,Berlin,,,zurzeit geschlossen,1144034120,OpenStreetMap,EMEA,Germany
Berlin,Hafenbar,nightclub,,,,https://www.hafenbar-berlin.de/,Karl-Liebknecht-Straße,Berlin,,,Fr-Sa 21:00-05:00,1145853246,OpenStreetMap,EMEA,Germany
Berlin,Zimmertheater Steglitz,theatre,,,,,Bornstraße,Berlin,,,,1154118481,OpenStreetMap,EMEA,Germany
Berlin,Ballhaus Ost,theatre,,,,,Pappelallee,Berlin,,,,1158225994,OpenStreetMap,EMEA,Germany
Berlin,Weekend Club,nightclub,,,,,Alexanderstraße,Berlin,,,"Fr,Tu 22:00-06:00, Sa 19:00-06:00",1162812586,OpenStreetMap,EMEA,Germany
Berlin,Soda Club,nightclub,,,,https://www.soda-berlin.de/,Knaackstraße,Berlin,,,"Th,So 19:00-02:00; Fr-Sa 22:00-06:00",1165008486,OpenStreetMap,EMEA,Germany
Berlin,Wohnzimmerclub,theatre,,,,,,,,,,1175152683,OpenStreetMap,EMEA,Germany
Berlin,Theater am Frankfurter Tor,theatre,,,,https://www.theater-am-frankfurter-tor.de/,,,,,,1187935417,OpenStreetMap,EMEA,Germany
Berlin,Zauberlounge,theatre,,,,https://www.zauberlounge.de/,Horstweg,Berlin,,,,1226781760,OpenStreetMap,EMEA,Germany
Berlin,Tabu,nightclub,,,,,Bismarckstraße,Berlin,,,,1228317932,OpenStreetMap,EMEA,Germany
Berlin,F40 - English Theatre Berlin,theatre,,,,https://www.etberlin.de/,Fidicinstraße,Berlin,,,,1246340370,OpenStreetMap,EMEA,Germany
Berlin,Das Weite Theater,theatre,,,,www.das-weite-theater.de,Parkaue,Berlin,Das Weite Theater e.V.,+49 30 9917927,,1246402201,OpenStreetMap,EMEA,Germany
Berlin,Theater der kleinen Form,theatre,,,,,Gubener Straße,Berlin,KiT - Kinder im Theater e.V.,,,1246402202,OpenStreetMap,EMEA,Germany
Berlin,Theater O-TonArt,theatre,,,,https://www.o-tonart.de/,Kulmer Straße,Berlin,Art aller Art e.V.,,,1246402203,OpenStreetMap,EMEA,Germany
Berlin,Theater o.N.,theatre,,,,,Kollwitzstraße,Berlin,Theater o.N. e.V.,,,1246402205,OpenStreetMap,EMEA,Germany
Berlin,bat-Studiotheater,theatre,,,,https://www.bat-berlin.de/,Belforter Straße,Berlin,,,,1246402206,OpenStreetMap,EMEA,Germany
Berlin,HAU 3 (Hebbel am Ufer),theatre,,,,,Tempelhofer Ufer,Berlin,,,,1246402207,OpenStreetMap,EMEA,Germany
Berlin,DOCK 11,events_venue,,,,https://dock11-berlin.de/,Kastanienallee,Berlin,,,,1246402208,OpenStreetMap,EMEA,Germany
Berlin,UNI.T,theatre,,,,,Fasanenstraße,Berlin,,,,1246402211,OpenStreetMap,EMEA,Germany
Berlin,Kleinkunstkeller,theatre,,,,http://www.kabarett-mueckenstich-berlin.de/,,,,,,1256737686,OpenStreetMap,EMEA,Germany
Berlin,Prime Time Theater,theatre,,,,https://www.primetimetheater.de/,Müllerstraße,Berlin,,+49 30 49907958,,1263355907,OpenStreetMap,EMEA,Germany
Berlin,Die Musenstube,theatre,,,,http://www.musenstube.de/,,,,,,1289390673,OpenStreetMap,EMEA,Germany
Berlin,Theater im Keller,theatre,,,,http://www.tikberlin.de,Weserstraße,Berlin,,+49306231452,,1303363193,OpenStreetMap,EMEA,Germany
Berlin,BRICKS Club,nightclub,,,,https://bricks-berlin.club,Anton-Wilhelm-Amo-Straße,Berlin,BRICKS Gastronomie GmbH,,,1310466406,OpenStreetMap,EMEA,Germany
Berlin,Theater am Potsdamer Platz,theatre,,,,https://www.cirquedusoleil.com/de/alize,Marlene-Dietrich-Platz,Berlin,Cirque du Soleil Entertainment Group,+49 30 259290,,1336883756,OpenStreetMap,EMEA,Germany
Berlin,Dancetheater LaborGRAS.com,theatre,,,,,,,,,,1336890158,OpenStreetMap,EMEA,Germany
Berlin,Die Busche,nightclub,,,,,Warschauer Platz,Berlin,,+49 30 2960800,"We 23:00-05:00,Fr 22:00-07:00,Sa 22:00-07:00",1361259244,OpenStreetMap,EMEA,Germany
Berlin,Prince Charles,nightclub,,,,,Prinzenstraße,Berlin,,,,1370001597,OpenStreetMap,EMEA,Germany
Berlin,Puro Sky Lounge Berlin,nightclub,,,,,Tauentzienstraße,Berlin,,,,1402543376,OpenStreetMap,EMEA,Germany
Berlin,Kammerspiele,theatre,,,,,Schumannstraße,Berlin,,,,1445221277,OpenStreetMap,EMEA,Germany
Berlin,Grüner Salon,events_venue,,,,,Rückerstraße,Berlin,Volksbühne am Rosa-Luxemburg-Platz,,,1450635672,OpenStreetMap,EMEA,Germany
Berlin,Roter Salon,nightclub,,,,,Rosa-Luxemburg-Platz,Berlin,Volksbühne am Rosa-Luxemburg-Platz,,Mo-Sa 11:00-18:00,1450635676,OpenStreetMap,EMEA,Germany
Berlin,Maxim-Gorki-Theater,theatre,,,,,Am Festungsgraben,Berlin,,,,1457124704,OpenStreetMap,EMEA,Germany
Berlin,BühnenRausch,theatre,,,,https://buehnenrausch.de/,Erich-Weinert-Straße,Berlin,,,,1486087544,OpenStreetMap,EMEA,Germany
Berlin,dbb forum berlin,events_venue,,,,https://www.dbb-forum.berlin/,Friedrichstraße,Berlin,dbb forum berlin GmbH,,,1552567136,OpenStreetMap,EMEA,Germany
Berlin,KM28,events_venue,,,,https://www.km28.de/,Karl-Marx-Straße,Berlin,,,Mo-Su 20:00-00:00,1648432582,OpenStreetMap,EMEA,Germany
Berlin,Bi Nuu,nightclub,,,,http://www.bi-nuu.de/,,,,,,1667559178,OpenStreetMap,EMEA,Germany
Berlin,Berliner Tschechow Theater,theatre,,,,,Märkische Allee,Berlin,,,,1737242128,OpenStreetMap,EMEA,Germany
Berlin,Theater unterm Turm,theatre,,,,http://theateruntermturm.de/,Düsseldorfer Straße,Berlin,,,,1739006720,OpenStreetMap,EMEA,Germany
Berlin,Kleine Nachtrevue,theatre,,,,https://www.kleine-nachtrevue.de/,Kurfürstenstraße,Berlin,Sylvia Schmid,+49302188950,,1746712005,OpenStreetMap,EMEA,Germany
Berlin,E-Werk,events_venue,,,,https://ewerk.net/,,,,,,1786351999,OpenStreetMap,EMEA,Germany
Berlin,b-flat,nightclub,,,,,Dircksenstraße,Berlin,,,Mo-Su 20:00-01:00,1820069776,OpenStreetMap,EMEA,Germany
Berlin,Tempodrom,theatre,,,,https://www.tempodrom.de/,Möckernstraße,Berlin,Tempodrom Betriebsgesellschaft mbH & Co. KG,+49 30 747370,,1871854816,OpenStreetMap,EMEA,Germany
Berlin,Connection,nightclub,,,,,Fuggerstraße,Berlin,"Michael Sonntag, Michael Klatt",,"Mo-Th 10:00-01:00, Fr-Sa 10:00-05:00, Su 14:00-01:00",1882869375,OpenStreetMap,EMEA,Germany
Berlin,FluxBau,nightclub,,,,https://www.fluxfm.de/fluxbau/,Pfuelstraße,,,+4917643562611,,1897123562,OpenStreetMap,EMEA,Germany
Berlin,Vagabund Club,nightclub,,,,https://www.vagabund-berlin.com/,Knesebeckstraße,Berlin,,,00:00+,1934211315,OpenStreetMap,EMEA,Germany
Berlin,Bulbul Berlin,nightclub,,,,https://www.bulbulberlin.de/,Skalitzer Straße,Berlin,,,,1941952571,OpenStreetMap,EMEA,Germany
Berlin,Cosmic Comedy Club,theatre,,,,,Schönhauser Allee,Berlin,,,,1945796840,OpenStreetMap,EMEA,Germany
Berlin,Freie Theateranstalten Berlin,theatre,,,,,Klausenerplatz,Berlin,,,,1948871674,OpenStreetMap,EMEA,Germany
Berlin,Slaughterhouse,nightclub,,,,https://www.slaughterhouse-berlin.de/,Lehrter Straße,Berlin,,,,1954332576,OpenStreetMap,EMEA,Germany
Berlin,Fabriktheater,theatre,,,,https://fabrik.theater/,Lehrter Straße,Berlin,Fabriktheater Moabit e.V.,,,2093602596,OpenStreetMap,EMEA,Germany
Berlin,Orchidea,nightclub,,,,,Reinickendorfer Straße,Berlin,,,,2126202628,OpenStreetMap,EMEA,Germany
Berlin,Rosa-Luxemburg-Stiftung,events_venue,,,,https://www.rosalux.de,Franz-Mehring-Platz,Berlin,,+49 30 44310-0,Mo-Su 09:00-21:00,2132288603,OpenStreetMap,EMEA,Germany
Berlin,Privatclub,nightclub,,,,,Skalitzer Straße,Berlin,Milchmädchen Musikkultur GmbH,+49 30 35522598,,2147941967,OpenStreetMap,EMEA,Germany
Berlin,Metrom Lounge,nightclub,,,,,,,,,,2147953685,OpenStreetMap,EMEA,Germany
Berlin,The Door,nightclub,,,,https://thedoor.club/,Joachimsthaler Straße,Berlin,,,,2188253833,OpenStreetMap,EMEA,Germany
Berlin,exploratorium berlin,events_venue,,,,,,,,,,2245836212,OpenStreetMap,EMEA,Germany
Berlin,Haus Ungarn,events_venue,,,,,Karl-Liebknecht-Straße,Berlin,,,,2291850208,OpenStreetMap,EMEA,Germany
Berlin,Maxxim Club,nightclub,,,,https://www.maxxim-berlin.de/,Joachimsthaler Straße,Berlin,,+49 30 41766240,22:30+; Tu 19:00+,2347398754,OpenStreetMap,EMEA,Germany
Berlin,Reset,nightclub,,,,,,,,,"""abhängig von Veranstaltungen""",2381034158,OpenStreetMap,EMEA,Germany
Berlin,Theater Artenschutz,theatre,,,,https://www.artenschutztheater.de/,,Berlin,,,,2395299465,OpenStreetMap,EMEA,Germany
Berlin,Hole⁴⁴,nightclub,,,,https://hole-berlin.de/,Hermannstraße,Berlin,,,"""zu Veranstaltungen""",2435092394,OpenStreetMap,EMEA,Germany
Berlin,Garn Theater,theatre,,,,http://www.garn-theater.de,Katzbachstraße,Berlin,Adolfo Assor,,,2488873131,OpenStreetMap,EMEA,Germany
Berlin,Neue Mälzerei,events_venue,,,,https://besondere-orte.com/de/locations/neue-maelzerei,,,BESONDERE ORTE Umweltforum Berlin GmbH,,,2558468567,OpenStreetMap,EMEA,Germany
Berlin,Volksbühne am Rosa-Luxemburg-Platz,theatre,,,,,Linienstraße,Berlin,,,,2627106420,OpenStreetMap,EMEA,Germany
Berlin,tiefgrund,events_venue,,,,http://www.tiefgrund-venue.com/,,,,,,2647329194,OpenStreetMap,EMEA,Germany
Berlin,Auster-Club,nightclub,,,,,,,,,Mo-Su 12:00-18:00+,2665268971,OpenStreetMap,EMEA,Germany
Berlin,Tischlerei,theatre,,,,https://deutscheoperberlin.de/de_DE/home-tischlerei,,,,,,2715760752,OpenStreetMap,EMEA,Germany
Berlin,Studiobühne,theatre,,,,,,,,,,2733888748,OpenStreetMap,EMEA,Germany
Berlin,Schaubude Berlin,theatre,,,,http://www.schaubude-berlin.de,Greifswalder Straße,Berlin,,+49 30 4234314,,2763752659,OpenStreetMap,EMEA,Germany
Berlin,Theater Nikolassee,theatre,,,,https://www.theaternikolassee.de/,Kirchweg,Berlin,,,,2781293656,OpenStreetMap,EMEA,Germany
Berlin,Ohm,nightclub,,,,http://www.ohmberlin.com/,Köpenicker Straße,Berlin,,,,2876098523,OpenStreetMap,EMEA,Germany
Berlin,Theaterhof,theatre,,,,,,,,,,2877333455,OpenStreetMap,EMEA,Germany
Berlin,Spandauer Theater Varianta,theatre,,,,,,,,+49 30 3339695,,2886633616,OpenStreetMap,EMEA,Germany
Berlin,Kulturversteck Tegel,theatre,,,,,Schloßstraße,Berlin,,,,2891401081,OpenStreetMap,EMEA,Germany
Berlin,Freilichtbühne,theatre,,,,,,,,,,2918303868,OpenStreetMap,EMEA,Germany
Berlin,Capitol Yard Golf Lounge,events_venue,,,,,Stralauer Allee,Berlin,,,,2929590701,OpenStreetMap,EMEA,Germany
Berlin,2C Spreequartier,events_venue,,,,,Stralauer Allee,Berlin,,,,2929592101,OpenStreetMap,EMEA,Germany
Berlin,Nachtclub,nightclub,,,,,Holzmarktstraße,Berlin,,,,2968181705,OpenStreetMap,EMEA,Germany
Berlin,Royal Palace,events_venue,,,,,Lindower Straße,Berlin,Zein Event,,,3081222954,OpenStreetMap,EMEA,Germany
Berlin,Sternberg - Theater in der Spielbank,theatre,,,,https://www.spielbank-berlin.de/sternberg,Marlene-Dietrich-Platz,Berlin,,+4930255990,,3116790122,OpenStreetMap,EMEA,Germany
Berlin,Flow Bar,nightclub,,,,,Tucholskystraße,Berlin,,,"Su,Mo,Tu off, We,Th 21:00-05:00, Fr,Sa 21:00-06:00",3121055734,OpenStreetMap,EMEA,Germany
Berlin,Konzulát,nightclub,,,,,,,,,,3298592393,OpenStreetMap,EMEA,Germany
Berlin,Puppentheater Berlin,theatre,,,,,Gierkeplatz,Berlin,,,,3312400192,OpenStreetMap,EMEA,Germany
Berlin,Puppentheater Felicio,theatre,,,,http://www.felicio.de/,Schivelbeiner Straße,Berlin,,,,3464946992,OpenStreetMap,EMEA,Germany
Berlin,Alte Kantine,nightclub,,,,https://alte-kantine.eu,Knaackstraße,Berlin,,,Mo 22:00-06:00; Th 22:00-05:00; Fr 19:00-06:00; Sa 20:00-06:30,3469247893,OpenStreetMap,EMEA,Germany
Berlin,Clara Vere,events_venue,,,,http://www.clara-vere.de/,,,,+49 30 36287300,"""a la carte Restaurant bis auf Widerruf geschlossen. Wir werden zeitnah momatliche Veranstaltungen planen und ihr könnt Clara auch als Event Location ab 20 Personen nutzen.""",3469768701,OpenStreetMap,EMEA,Germany
Berlin,Zaubertheater Igor Jedlin,theatre,,,,https://www.zaubertheater.de/,Roscherstraße,Berlin,,+49 30 3233777,,3487575693,OpenStreetMap,EMEA,Germany
Berlin,Void,nightclub,,,,,Wiesenweg,Berlin,,,,3610779779,OpenStreetMap,EMEA,Germany
Berlin,Spiegelsalon,theatre,,,,,Friedbergstraße,Berlin,,,Th-Sa 16:00-19:00,3716477056,OpenStreetMap,EMEA,Germany
Berlin,Ida Nowhere,theatre,,,,,Donaustraße,Berlin,eiliges Kanonenohr e.V.,,Sa 18:00+,3763639067,OpenStreetMap,EMEA,Germany
Berlin,Umweltforum Berlin,events_venue,,,,,Pufendorfstraße,Berlin,BESONDERE ORTE Umweltforum Berlin GmbH,,,3776428050,OpenStreetMap,EMEA,Germany
Berlin,Top Disco Berlin,nightclub,,,,http://topdisco-berlin.de/home/,,,,+49 30 720 15 430,"Fr,Sa 22:00+",3777579770,OpenStreetMap,EMEA,Germany
Berlin,M-BIA,nightclub,,,,,Dircksenstraße,Berlin,,,We 23:00-07:00; Fr-Sa 23:00-09:00,3783242657,OpenStreetMap,EMEA,Germany
Berlin,ACUD,nightclub,,,,,Veteranenstraße,Berlin,,,,3783290025,OpenStreetMap,EMEA,Germany
Berlin,American Western Saloon,nightclub,,,,,Wilhelmsruher Damm,Berlin,,,,3783307323,OpenStreetMap,EMEA,Germany
Berlin,Pussy Cat,nightclub,,,,http://www.pussycat-berlin.de,Kalckreuthstraße,Berlin,,+49 30 2133586,Mo-Su 18:00-06:00,3826455881,OpenStreetMap,EMEA,Germany
Berlin,Trompete,nightclub,,,,https://trompete-berlin.de/,Lützowplatz,Berlin,,,,3830239588,OpenStreetMap,EMEA,Germany
Berlin,Wintergarten Varieté,theatre,,,,https://www.wintergarten-berlin.de/,Potsdamer Straße,Berlin,,+4930588433,,3837620170,OpenStreetMap,EMEA,Germany
Berlin,Pfefferberg Theater,theatre,,,,,Schönhauser Allee,Berlin,,,,3925275757,OpenStreetMap,EMEA,Germany
Berlin,SO36,nightclub,,,,,Oranienstraße,Berlin,,,"""Je nach Programm""",4034138645,OpenStreetMap,EMEA,Germany
Berlin,Fliegendes Theater,theatre,,,,https://fliegendes-theater.de/,Urbanstraße,Berlin,,+49 30 6922100,,4065074489,OpenStreetMap,EMEA,Germany
Berlin,Pretty Wild,events_venue,,,,,Sparrstraße,Berlin,,,,4105354864,OpenStreetMap,EMEA,Germany
Berlin,Stella Berlin,nightclub,,,,https://stella-berlin.de/,Jahnstraße,Berlin,,+49 30 61740855,Mo-Fr 09:00-21:00; Sa-Su 11:00-20:00,4118217590,OpenStreetMap,EMEA,Germany
Berlin,Zapfwerk Eventhaus,events_venue,,,,http://www.zapfwerk-events.de/,Berliner Straße,Großbeeren,Joannis Kleftakis,,,4131508389,OpenStreetMap,EMEA,Germany
Berlin,Kaspertheater Rixdorf,theatre,,,,,,,,+49 30 26378812,,4151694509,OpenStreetMap,EMEA,Germany
Berlin,Beate Uwe,nightclub,,,,,Schillingstraße,Berlin,Javid und Ücel GbR,,,4217156190,OpenStreetMap,EMEA,Germany
Berlin,MiSalsa,nightclub,,,,https://misalsa.de,,,Humberto Castillo,+493034540769,Fr-Sa 22:00-05:00,4236204189,OpenStreetMap,EMEA,Germany
Berlin,Festsaal der Villa Kreuzberg,events_venue,,,,,Kreuzbergstraße,Berlin,,,,4239911047,OpenStreetMap,EMEA,Germany
Berlin,Zebrano-Theater,theatre,,,,https://www.zebrano-theater.de/,Sonntagstraße,Berlin,,+4930 29049411,,4243480894,OpenStreetMap,EMEA,Germany
Berlin,Cake Club,nightclub,,,,,Mariannenstraße,Berlin,,,,4283150545,OpenStreetMap,EMEA,Germany
Berlin,Haus Detmolder,events_venue,,,,https://www.haus-detmolder-berlin.de/,Detmolder Straße,Berlin,,,,4376038432,OpenStreetMap,EMEA,Germany
Berlin,Scherer8,events_venue,,,,,,,,,,4394498775,OpenStreetMap,EMEA,Germany
Berlin,Die Etage,theatre,,,,,Ritterstraße,Berlin,,,,4398530368,OpenStreetMap,EMEA,Germany
Berlin,Theater im Delphi,theatre,,,,,Gustav-Adolf-Straße,Berlin,Theater im Delphi gGmbH,+49 30 41726293,,4456147960,OpenStreetMap,EMEA,Germany
Berlin,KISS Lounge,nightclub,,,,,Prerower Platz,Berlin,,,,4458466133,OpenStreetMap,EMEA,Germany
Berlin,Theater im Bergmannkiez,theatre,,,,https://theaterimbergmannkiez.de,,,,+49 30 95597189,,4465297306,OpenStreetMap,EMEA,Germany
Berlin,Galli Theater Berlin,theatre,,,,https://galli-berlin.de/,Oranienburger Straße,Berlin,,+49 30 27596971,,4508022333,OpenStreetMap,EMEA,Germany
Berlin,Westhafen Event & Convention Center,events_venue,,,,,Westhafenstraße,Berlin,,,,4549000360,OpenStreetMap,EMEA,Germany
Berlin,Blogfabrik,events_venue,,,,https://www.blogfabrik.de/,Oranienstraße,Berlin,,,,4555960190,OpenStreetMap,EMEA,Germany
Berlin,Vitrin,nightclub,,,,,,,,,,4574958092,OpenStreetMap,EMEA,Germany
Berlin,Atrium 44,events_venue,,,,https://atrium44.de/,Rheinstraße,Berlin,Tanzschule Dieter Keller,,,4587474244,OpenStreetMap,EMEA,Germany
